task,cost
0,51.53
1,12.94
2,9.6
3,46.34
4,14.66
5,21.98
6,37.94
7,37.15
8,20.71
9,51.77
10,14.7
11,32.98
12,38.31
13,11.57
14,47.03
15,29.98
16,54.54
17,23.84
18,38.21
19,25.95
20,56.21
21,21.8
22,57.42
23,53.56
24,42.62
25,7.86
26,21.45
27,20.77
28,27.13
29,22.36
30,14.55
31,42.05
32,13.02
33,36.0
34,30.89
35,42.01
36,12.43
37,44.76
38,11.06
39,18.68
40,52.2
41,24.54
42,29.42
43,9.23
44,25.32
45,20.19
46,19.56
47,39.4
48,16.98
49,24.06
50,50.78
51,45.76
52,21.81
53,12.86
54,47.56
55,47.36
56,29.65
57,34.96
58,40.76
59,46.06
