task,cost
0,33.25
1,51.03
2,36.09
3,28.76
4,36.54
5,34.32
6,47.1
7,37.9
8,26.84
9,21.2
10,22.69
11,47.85
12,9.86
13,44.8
14,30.39
15,11.59
16,45.97
17,38.77
18,25.23
19,16.73
20,22.67
21,27.54
22,51.86
23,28.5
24,11.48
25,18.97
26,29.65
27,51.05
28,18.9
29,19.03
30,12.41
31,22.81
32,19.57
33,19.09
34,20.81
35,18.83
36,32.59
37,29.73
38,33.55
39,45.0
40,18.23
41,16.64
42,48.34
43,46.5
44,41.21
45,39.77
46,16.43
47,33.06
48,33.83
49,36.86
50,40.28
51,37.85
52,12.29
53,27.22
54,27.59
55,25.95
56,36.7
57,31.8
58,36.72
59,50.38
60,38.62
61,19.67
62,34.61
63,52.06
64,34.66
65,29.58
66,48.53
67,29.84
68,36.58
69,21.2
70,49.71
71,19.93
72,26.75
73,33.05
74,44.98
75,31.33
76,18.32
77,14.63
78,33.09
79,14.63
80,14.39
81,17.02
82,24.94
83,31.69
84,19.5
85,24.02
86,19.54
87,38.38
88,12.14
89,22.88
