task,cost
0,20.73
1,33.58
2,19.63
3,23.2
4,29.99
5,54.04
6,25.71
7,32.59
8,46.36
9,15.02
10,55.94
11,44.89
12,26.23
13,13.83
14,23.17
15,19.91
16,41.35
17,52.94
18,19.33
19,26.66
20,15.81
21,39.55
22,15.92
23,48.26
24,40.46
25,32.09
26,20.77
27,50.09
28,44.04
29,46.86
30,24.55
31,49.02
32,28.5
33,28.59
34,55.96
35,19.17
36,49.48
37,28.83
38,25.56
39,47.36
40,11.77
41,33.53
42,17.66
43,47.31
44,26.11
45,21.27
46,51.02
47,8.98
48,31.68
49,44.57
50,42.32
51,18.49
52,34.61
53,37.62
54,49.68
55,44.33
56,40.23
57,20.78
58,48.46
59,13.13
60,56.05
61,14.0
62,42.86
63,9.09
64,41.22
65,33.43
66,23.87
67,28.88
68,28.84
69,23.09
70,13.74
71,13.26
72,27.25
73,21.35
74,32.0
75,36.1
76,47.78
77,24.77
78,19.78
79,33.65
