task,cost
0,40.91
1,42.43
2,20.69
3,36.26
4,10.25
5,9.21
6,22.48
7,43.75
8,23.69
9,24.18
10,28.13
11,12.95
12,37.67
13,30.07
14,49.37
15,47.15
16,33.7
17,19.25
18,14.92
19,57.92
20,48.58
21,27.83
22,25.92
23,47.66
24,26.63
25,28.69
26,18.89
27,19.61
28,12.1
29,35.3
30,60.88
31,21.6
32,25.72
33,13.67
34,28.54
35,15.3
36,55.21
37,49.29
38,15.45
39,11.36
40,20.52
41,33.05
42,23.96
43,42.98
44,21.85
45,10.59
46,25.37
47,29.72
48,34.12
49,9.21
50,12.25
51,27.19
52,23.39
53,32.53
54,19.65
55,52.49
56,24.23
57,37.69
58,29.67
59,24.3
60,43.09
61,32.92
62,37.96
63,31.61
64,30.69
65,41.16
66,23.06
67,30.21
68,23.99
69,22.25
70,28.45
71,9.66
72,33.91
73,23.79
74,27.43
75,12.04
76,50.35
77,48.66
78,38.42
79,31.19
80,45.76
81,27.25
82,21.15
83,35.02
84,19.31
85,49.22
86,23.99
87,42.02
88,24.17
89,36.3
