task,cost
0,12.04
1,19.16
2,33.5
3,18.58
4,26.82
5,44.64
6,33.75
7,41.57
8,47.79
9,41.89
10,31.37
11,59.55
12,17.33
13,38.16
14,15.64
15,55.29
16,38.3
17,43.9
18,27.42
19,15.07
20,31.28
21,11.95
22,16.17
23,42.1
24,14.71
25,28.23
26,55.03
27,13.51
28,12.45
29,12.71
30,30.98
31,40.31
32,52.23
33,18.78
34,9.39
35,19.39
36,11.43
37,44.82
38,16.99
39,38.51
40,14.44
41,28.87
42,39.23
43,35.97
44,42.84
45,44.73
46,22.68
47,15.18
48,29.85
49,22.09
50,24.0
51,30.88
52,17.32
53,46.64
54,52.56
55,15.93
56,54.36
57,29.12
58,42.31
59,31.09
60,52.67
61,35.9
62,52.05
63,14.6
64,48.99
65,37.1
66,44.18
67,43.39
68,17.38
69,22.3
