src,dst,comm
0,44,5
0,20,5
0,29,9
1,37,10
1,35,3
2,37,2
2,41,6
2,34,9
3,33,2
4,44,9
4,27,1
4,9,1
4,21,7
5,46,1
5,47,10
5,32,7
5,21,4
6,40,3
7,15,2
7,27,6
7,49,10
8,39,10
9,19,7
9,34,10
10,43,9
11,38,2
12,19,9
12,45,9
13,22,3
13,44,2
14,16,6
14,30,4
15,45,1
16,23,2
17,43,9
17,37,7
17,27,8
18,30,3
18,20,1
18,47,5
18,21,2
19,21,10
19,20,3
20,30,10
21,43,8
22,49,9
23,39,7
23,45,9
23,26,5
23,47,9
24,41,3
25,36,1
26,42,5
27,41,6
27,29,8
27,44,3
28,39,5
28,40,1
28,47,4
29,38,8
29,32,6
29,34,5
29,49,3
30,37,7
31,42,7
31,34,5
31,49,3
31,48,1
32,41,7
33,36,4
33,49,5
33,34,6
33,43,9
34,48,3
35,47,6
36,48,1
36,39,6
36,49,5
37,38,8
38,41,9
39,45,2
39,40,2
39,46,7
40,44,7
40,45,3
40,43,2
40,41,5
41,49,5
42,45,4
43,48,5
43,44,3
44,48,6
44,45,2
44,46,10
45,49,6
45,46,4
45,48,10
46,47,5
46,48,5
46,49,5
47,48,7
47,49,5
48,49,7
