src,dst,comm
0,17,9
0,11,4
1,54,1
1,18,3
1,55,6
1,88,2
2,74,5
2,63,3
2,72,9
3,17,6
3,52,8
4,77,10
4,81,7
5,50,5
5,35,9
5,72,8
5,85,8
6,70,8
7,38,6
7,43,7
8,10,1
8,12,10
9,69,7
9,62,4
10,38,6
10,44,8
11,63,6
11,39,3
11,32,5
11,14,6
12,23,3
12,55,2
12,54,3
12,24,2
13,43,6
14,38,6
14,27,2
15,70,10
16,57,8
17,20,9
17,27,1
17,81,5
17,25,7
18,33,9
18,47,9
18,82,6
18,23,8
19,64,5
19,57,6
19,77,7
19,74,10
20,78,7
20,51,4
20,57,3
21,26,3
21,28,1
21,45,2
22,47,8
23,63,2
24,65,7
24,50,4
24,89,7
24,81,9
25,69,8
26,66,9
26,62,9
27,85,7
28,77,5
28,75,4
28,54,5
29,62,9
29,67,5
29,86,3
30,69,7
30,73,3
30,42,2
30,39,10
31,36,3
31,51,3
31,38,9
31,71,1
32,55,5
32,84,7
33,74,5
33,58,3
33,79,5
34,54,4
34,48,1
35,63,7
35,84,8
35,38,9
35,58,2
36,71,10
36,59,7
36,56,7
37,44,5
37,53,6
37,71,4
37,78,9
38,48,1
38,61,6
39,88,7
39,84,10
39,58,1
39,52,1
40,88,1
40,55,6
40,74,4
41,78,5
41,65,5
41,59,3
41,83,4
42,87,9
42,57,2
42,45,1
43,45,8
43,82,7
43,63,8
43,61,9
44,67,2
45,72,1
45,83,1
45,65,10
45,84,4
46,60,7
47,51,3
47,73,7
47,50,2
47,54,3
48,88,1
48,71,10
48,58,5
49,68,6
49,63,4
50,57,8
50,84,9
50,52,5
51,52,8
51,76,8
51,65,3
52,65,9
52,76,10
52,64,10
52,86,1
53,84,2
53,72,10
54,82,6
54,58,3
55,58,2
56,85,2
56,72,4
56,71,2
57,87,4
57,73,4
57,82,4
58,76,4
59,81,4
59,75,7
60,72,2
60,66,1
60,81,4
61,86,8
61,69,8
61,66,4
61,75,5
62,85,4
63,84,3
63,85,7
64,83,5
65,87,8
65,82,7
65,80,5
66,83,1
66,89,5
66,72,5
67,84,6
68,88,9
68,74,7
68,76,4
69,74,1
70,88,4
70,85,9
70,81,8
71,81,3
71,85,2
72,76,1
72,81,7
72,89,10
73,82,4
73,78,8
73,85,4
73,75,1
74,80,7
74,79,1
75,87,1
75,84,5
75,77,6
76,79,4
76,80,3
77,87,2
78,83,2
78,79,4
79,83,9
79,81,10
79,84,3
79,88,5
80,84,10
80,82,2
80,88,4
80,83,6
81,88,3
81,83,7
82,84,4
83,89,10
83,85,4
83,86,1
83,84,9
84,89,7
84,85,2
84,87,2
84,88,3
85,86,5
85,87,3
85,89,9
86,88,6
86,87,7
86,89,1
87,88,3
87,89,9
88,89,10
