task,cost
0,25.55
1,18.97
2,14.72
3,23.32
4,44.07
5,39.09
6,46.1
7,18.15
8,14.85
9,15.7
10,14.96
11,43.56
12,30.13
13,53.06
14,28.94
15,37.22
16,17.52
17,16.95
18,20.2
19,20.11
20,36.78
21,38.76
22,21.52
23,56.47
24,53.75
25,35.76
26,43.2
27,30.25
28,23.28
29,44.68
30,52.17
31,60.68
32,16.32
33,15.3
34,24.9
35,17.65
36,11.11
37,22.3
38,14.48
39,34.99
40,21.06
41,35.29
42,51.52
43,14.62
44,12.4
45,25.8
46,31.71
47,21.3
48,48.59
49,37.12
50,10.47
51,13.1
52,12.48
53,55.19
54,9.68
55,29.39
56,13.11
57,49.5
58,26.48
59,45.91
