task,cost
0,51.95
1,14.29
2,41.6
3,30.18
4,21.94
5,51.88
6,27.01
7,9.95
8,33.0
9,58.73
10,32.29
11,19.73
12,10.53
13,46.03
14,56.32
15,30.08
16,30.79
17,10.25
18,21.7
19,23.57
20,40.19
21,32.93
22,32.3
23,43.18
24,12.19
25,17.04
26,39.46
27,32.04
28,16.8
29,52.54
30,37.83
31,18.4
32,31.34
33,13.65
34,18.99
35,52.73
36,37.08
37,15.97
38,24.07
39,37.59
40,20.37
41,26.56
42,42.97
43,40.58
44,18.31
45,15.92
46,40.44
47,17.82
48,41.99
49,41.23
50,15.74
51,35.52
52,16.13
53,13.87
54,31.33
55,11.68
56,33.2
57,19.44
58,26.36
59,41.49
60,25.1
61,47.41
62,33.16
63,48.94
64,53.27
65,19.47
66,36.79
67,51.94
68,9.24
69,28.17
70,29.87
71,45.04
72,14.41
73,24.05
74,30.07
75,10.37
76,14.71
77,19.04
78,15.94
79,18.67
80,31.83
81,11.82
82,23.29
83,24.19
84,9.67
85,31.61
86,19.3
87,29.53
88,29.83
89,10.68
90,15.87
91,33.54
92,24.08
93,17.45
94,23.38
95,38.69
96,24.33
97,46.18
98,49.0
99,54.18
