task,cost
0,13.46
1,12.87
2,25.13
3,33.42
4,37.79
5,10.51
6,28.39
7,39.9
8,17.09
9,22.71
10,47.21
11,41.59
12,34.8
13,42.89
14,17.92
15,15.53
16,13.15
17,20.32
18,21.59
19,23.58
20,12.22
21,48.6
22,54.16
23,50.87
24,27.52
25,41.49
26,12.64
27,8.33
28,38.86
29,53.22
30,11.29
31,43.22
32,22.79
33,13.3
34,35.04
35,38.23
36,19.9
37,43.36
38,23.03
39,42.19
40,40.18
41,27.34
42,28.64
43,24.77
44,13.1
45,15.81
46,22.95
47,22.08
48,41.94
49,16.91
50,40.06
51,13.72
52,10.18
53,27.97
54,34.42
55,20.71
56,32.67
57,57.92
58,20.32
59,25.51
60,18.5
61,49.42
62,17.57
63,43.98
64,27.34
65,43.72
66,47.42
67,16.43
68,24.46
69,29.23
