task,cost
0,9.96
1,10.99
2,16.74
3,56.66
4,26.88
5,17.85
6,32.68
7,14.1
8,25.09
9,52.28
10,53.37
11,34.18
12,26.69
13,36.17
14,9.48
15,15.92
16,29.02
17,37.84
18,14.5
19,52.93
20,37.75
21,27.33
22,31.56
23,14.82
24,15.75
25,24.21
26,34.92
27,39.78
28,35.75
29,56.76
30,40.7
31,38.73
32,59.28
33,17.9
34,32.41
35,25.09
36,18.09
37,17.13
38,13.58
39,33.95
40,21.89
41,21.46
42,34.74
43,42.55
44,48.21
45,23.9
46,33.24
47,27.44
48,24.02
49,48.0
50,20.95
51,24.1
52,54.85
53,21.24
54,25.0
55,13.45
56,40.9
57,17.37
58,15.9
59,57.34
60,34.99
61,18.21
62,29.82
63,40.3
64,44.96
65,21.41
66,21.0
67,36.48
68,26.09
69,35.57
70,24.14
71,46.07
72,38.12
73,21.68
74,48.1
75,9.79
76,40.69
77,31.48
78,50.01
79,37.4
80,26.5
81,59.45
82,30.39
83,30.27
84,13.26
85,36.77
86,36.68
87,46.39
88,12.04
89,18.34
