task,cost
0,38.33
1,28.78
2,44.63
3,17.62
4,22.46
5,32.46
6,14.48
7,30.31
8,22.43
9,16.75
10,43.18
11,30.15
12,27.29
13,43.48
14,19.39
15,55.1
16,27.02
17,10.37
18,33.41
19,41.7
20,28.6
21,51.32
22,14.61
23,38.96
24,52.31
25,47.96
26,52.01
27,18.06
28,39.05
29,31.5
30,49.84
31,28.12
32,21.73
33,14.12
34,34.77
35,13.49
36,29.57
37,27.4
38,12.89
39,49.15
40,28.3
41,48.89
42,45.47
43,24.47
44,27.44
45,28.93
46,18.06
47,33.13
48,35.99
49,33.79
50,16.61
51,19.95
52,28.39
53,38.01
54,25.99
55,46.25
56,24.09
57,22.41
58,50.18
59,11.49
60,56.94
61,15.62
62,25.19
63,49.74
64,24.17
65,33.48
66,21.87
67,50.72
68,24.72
69,31.13
70,25.88
71,15.0
72,49.06
73,43.0
74,14.56
75,32.69
76,17.3
77,21.02
78,29.19
79,18.64
