src,dst,comm
0,37,6
1,28,7
1,49,9
2,4,1
2,11,7
3,7,4
4,15,3
5,30,9
5,15,10
5,19,8
5,33,9
6,14,6
6,46,8
7,40,2
7,30,3
7,21,4
7,12,8
8,42,7
8,48,9
8,31,8
8,32,3
9,18,4
10,13,4
10,44,4
10,27,2
10,28,6
11,36,4
11,39,3
11,20,9
12,29,2
12,34,9
12,36,6
12,38,5
13,40,7
13,39,9
13,47,2
14,18,8
14,46,8
15,20,6
15,30,1
15,16,6
16,33,2
16,48,6
16,27,10
17,37,9
17,44,6
17,24,8
17,43,9
18,28,6
19,45,10
19,34,9
19,26,4
19,29,10
20,44,10
20,42,6
20,37,2
20,21,10
21,26,9
21,45,3
21,39,8
21,25,4
22,40,9
22,49,4
22,29,2
22,25,7
23,34,3
23,38,3
23,27,10
24,37,7
24,32,4
24,33,5
24,36,6
25,29,5
25,33,10
25,32,2
26,31,7
26,37,5
26,46,3
26,45,8
27,32,7
27,47,8
28,30,2
28,33,9
29,43,2
29,34,10
29,49,9
30,45,8
30,31,10
31,44,3
32,45,3
33,35,8
33,43,7
33,41,8
33,36,7
34,44,6
34,43,4
35,36,7
36,39,8
36,40,6
37,38,10
37,46,3
37,43,5
38,39,2
39,43,3
40,43,6
40,45,2
41,47,9
41,42,2
42,47,10
42,46,8
43,47,4
43,49,2
44,49,5
44,45,8
45,49,9
45,48,7
46,47,4
47,49,1
48,49,4
