task,cost
0,47.08
1,29.7
2,50.52
3,40.11
4,10.19
5,35.14
6,49.52
7,23.56
8,19.18
9,31.92
10,41.71
11,59.94
12,40.85
13,26.33
14,24.38
15,37.93
16,34.6
17,41.57
18,34.26
19,41.5
20,23.82
21,34.11
22,44.35
23,17.52
24,36.09
25,46.17
26,22.55
27,24.32
28,43.79
29,21.99
30,48.02
31,20.9
32,42.22
33,39.68
34,11.45
35,52.48
36,18.91
37,24.76
38,34.32
39,17.47
40,37.06
41,19.51
42,32.44
43,34.76
44,28.82
45,27.17
46,34.9
47,22.92
48,34.19
49,26.8
50,22.33
51,29.26
52,53.73
53,19.48
54,18.48
55,8.91
56,9.79
57,32.51
58,47.95
59,32.68
60,19.03
61,28.51
62,18.53
63,31.38
64,32.97
65,14.53
66,34.69
67,38.01
68,12.71
69,25.53
70,33.41
71,11.22
72,12.51
73,17.21
74,14.05
75,25.44
76,29.29
77,28.49
78,31.86
79,34.58
