task,cost
0,18.37
1,44.35
2,37.24
3,18.34
4,55.41
5,9.28
6,21.65
7,57.2
8,8.91
9,31.44
10,52.67
11,48.93
12,46.73
13,38.41
14,13.71
15,27.99
16,41.79
17,19.92
18,24.0
19,51.45
20,35.55
21,34.55
22,35.65
23,17.04
24,11.65
25,40.03
26,33.57
27,9.31
28,44.45
29,8.5
30,14.89
31,35.83
32,50.1
33,49.29
34,14.93
35,12.72
36,23.59
37,12.11
38,18.86
39,41.95
40,26.29
41,24.37
42,16.8
43,49.73
44,13.96
45,50.55
46,25.4
47,36.65
48,12.78
49,28.61
50,32.22
51,30.72
52,27.56
53,17.81
54,31.99
55,19.1
56,20.72
57,8.37
58,16.08
59,25.86
60,43.49
61,11.6
62,48.85
63,10.82
64,45.87
65,37.7
66,12.7
67,43.22
68,39.84
69,18.93
70,12.26
71,20.52
72,30.89
73,30.94
74,47.49
75,26.7
76,36.09
77,43.42
78,15.25
79,19.46
80,8.9
81,48.3
82,19.91
83,21.76
84,51.44
85,21.7
86,31.42
87,44.47
88,16.59
89,20.81
90,37.98
91,50.16
92,12.56
93,24.27
94,38.24
95,11.55
96,12.2
97,19.94
98,43.44
99,31.5
