task,cost
0,46.45
1,51.24
2,57.03
3,9.41
4,9.75
5,43.44
6,16.35
7,27.86
8,38.31
9,47.72
10,29.05
11,37.94
12,20.67
13,11.38
14,18.41
15,37.75
16,49.43
17,23.17
18,39.87
19,24.48
20,18.89
21,18.86
22,36.93
23,35.85
24,45.26
25,43.52
26,13.99
27,44.06
28,19.68
29,30.15
30,43.66
31,41.8
32,44.12
33,26.93
34,41.7
35,14.84
36,27.7
37,21.87
38,46.02
39,41.08
40,55.89
41,31.67
42,31.83
43,24.13
44,21.57
45,39.75
46,13.35
47,22.29
48,22.04
49,16.83
50,30.22
51,61.47
52,32.92
53,22.8
54,15.04
55,34.14
56,37.23
57,45.44
58,36.73
59,39.94
60,11.12
61,54.42
62,30.06
63,48.61
64,24.09
65,23.45
66,26.27
67,47.52
68,15.77
69,19.25
