task,cost
0,20.0
1,16.58
2,9.12
3,11.56
4,20.05
5,38.57
6,10.04
7,37.43
8,58.73
9,14.26
10,29.94
11,24.31
12,24.02
13,27.05
14,29.9
15,28.91
16,22.73
17,29.19
18,38.26
19,27.35
20,31.98
21,34.77
22,37.67
23,15.44
24,12.71
25,41.7
26,10.71
27,38.9
28,34.11
29,37.53
30,24.24
31,24.12
32,18.88
33,17.28
34,32.74
35,35.68
36,33.55
37,46.93
38,9.38
39,42.19
40,28.45
41,29.27
42,24.18
43,47.94
44,35.41
45,17.56
46,46.93
47,13.43
48,48.31
49,43.31
50,22.32
51,29.94
52,29.78
53,28.52
54,16.49
55,16.13
56,20.26
57,17.23
58,13.83
59,19.44
60,12.63
61,31.73
62,25.99
63,37.59
64,15.19
65,17.43
66,20.99
67,52.27
68,23.01
69,41.68
70,35.18
71,16.59
72,11.33
73,15.3
74,38.21
75,47.5
76,37.68
77,52.31
78,20.26
79,35.49
80,43.27
81,23.2
82,31.12
83,24.95
84,25.79
85,42.96
86,32.72
87,42.92
88,26.68
89,34.47
