task,cost
0,32.7
1,22.06
2,18.09
3,16.46
4,31.61
5,17.98
6,27.54
7,21.61
8,33.7
9,41.39
10,32.8
11,15.85
12,38.79
13,30.81
14,15.37
15,52.3
16,35.56
17,21.78
18,9.36
19,10.5
20,10.07
21,20.57
22,38.58
23,23.63
24,8.03
25,14.41
26,25.18
27,47.67
28,40.94
29,33.68
30,25.71
31,27.58
32,11.7
33,51.57
34,47.09
35,44.77
36,14.89
37,21.52
38,31.69
39,13.08
40,37.47
41,25.06
42,21.09
43,18.82
44,27.55
45,49.42
46,38.62
47,23.49
48,37.05
49,14.44
50,9.69
51,38.81
52,18.38
53,13.99
54,18.64
55,12.34
56,17.14
57,13.09
58,26.77
59,13.4
60,47.3
61,8.86
62,9.21
63,13.98
64,13.07
65,46.25
66,14.42
67,40.51
68,20.56
69,21.84
70,34.76
71,27.44
72,43.62
73,47.41
74,25.12
75,31.51
76,22.29
77,8.74
78,26.87
79,19.14
80,42.28
81,14.35
82,18.25
83,55.21
84,27.54
85,40.43
86,30.42
87,35.7
88,23.46
89,28.89
90,33.12
91,51.09
92,11.0
93,15.52
94,37.04
95,45.27
96,22.05
97,17.33
98,47.1
99,36.11
