task,cost
0,18.48
1,36.16
2,39.62
3,35.83
4,12.02
5,38.28
6,23.49
7,40.91
8,30.99
9,34.37
10,18.26
11,54.17
12,11.81
13,17.15
14,7.77
15,30.35
16,44.42
17,10.53
18,15.75
19,28.81
20,20.26
21,46.67
22,53.47
23,37.77
24,44.5
25,12.86
26,49.42
27,14.69
28,51.44
29,19.21
30,33.87
31,21.38
32,15.39
33,25.51
34,35.75
35,39.38
36,20.96
37,15.4
38,26.54
39,22.39
40,13.64
41,20.59
42,21.28
43,28.6
44,26.95
45,34.55
46,42.05
47,14.81
48,46.93
49,17.07
50,58.64
51,26.29
52,49.46
53,31.0
54,21.38
55,22.3
56,20.89
57,38.04
58,28.06
59,27.08
