task,cost
0,42.07
1,41.99
2,10.78
3,43.94
4,35.73
5,28.85
6,45.78
7,12.42
8,16.62
9,32.42
10,38.86
11,41.0
12,46.87
13,17.16
14,48.74
15,13.67
16,19.02
17,48.85
18,43.4
19,25.64
20,42.05
21,39.19
22,41.45
23,26.17
24,49.68
25,25.96
26,50.24
27,59.95
28,54.72
29,32.16
30,29.49
31,19.55
32,33.8
33,39.95
34,22.83
35,17.72
36,25.99
37,19.49
38,17.37
39,15.32
40,35.99
41,28.49
42,20.95
43,27.94
44,14.63
45,37.25
46,45.5
47,9.13
48,28.5
49,38.94
50,15.45
51,15.63
52,25.19
53,12.39
54,49.54
55,26.31
56,21.2
57,16.77
58,34.07
59,12.42
