src,dst,comm
0,27,1
0,1,4
0,38,5
1,36,8
1,8,4
2,27,10
2,42,6
3,12,7
4,7,4
4,13,7
4,19,4
4,25,7
5,38,9
6,49,5
6,36,10
7,46,1
7,33,9
7,28,5
8,26,5
8,18,2
9,43,6
9,27,8
10,42,10
10,49,6
10,18,9
10,13,7
11,16,10
11,23,5
11,24,3
12,20,2
12,44,4
13,45,1
13,16,7
13,36,4
14,46,8
14,34,4
14,39,10
14,40,10
15,26,9
15,20,1
15,27,4
16,47,6
16,27,2
17,25,10
18,39,5
18,42,2
18,25,7
19,40,6
20,47,5
21,43,9
21,41,9
22,41,1
23,34,4
23,31,1
23,43,8
24,45,10
25,47,5
25,29,10
25,49,1
26,33,1
27,45,2
28,39,3
28,35,4
29,40,7
30,47,5
30,45,4
30,43,9
30,41,1
31,35,7
31,39,7
31,33,10
31,32,4
32,42,4
32,47,5
32,48,9
33,45,10
33,41,1
33,48,3
33,44,5
34,39,7
34,44,10
34,49,9
35,36,9
35,40,6
35,39,4
36,39,1
36,46,3
37,38,1
37,39,1
37,46,2
37,47,7
38,42,3
38,47,3
38,49,10
39,45,5
39,47,1
40,44,10
40,45,5
40,42,9
41,42,4
42,47,4
43,49,8
43,48,8
43,46,10
43,45,1
44,47,1
44,49,6
44,45,10
45,49,5
45,47,10
45,46,1
45,48,8
46,49,4
46,48,1
47,49,6
48,49,1
