task,cost
0,39.99
1,44.25
2,25.58
3,43.02
4,14.05
5,30.83
6,37.32
7,51.54
8,24.67
9,38.4
10,36.6
11,50.51
12,38.34
13,58.59
14,16.93
15,10.07
16,12.91
17,46.57
18,33.91
19,42.28
20,51.72
21,25.33
22,14.16
23,36.31
24,33.74
25,16.76
26,10.33
27,31.98
28,11.85
29,32.86
30,14.7
31,18.26
32,23.47
33,25.68
34,13.62
35,26.43
36,18.46
37,46.95
38,14.04
39,9.14
40,30.01
41,50.3
42,16.61
43,30.77
44,34.51
45,11.67
46,39.23
47,39.5
48,35.74
49,35.52
50,31.18
51,26.45
52,44.04
53,55.77
54,38.57
55,25.15
56,27.86
57,35.83
58,56.7
59,30.3
