src,dst,comm
0,7,8
1,15,10
1,10,2
2,16,9
2,25,5
2,26,9
3,12,7
3,5,5
3,21,2
3,20,8
4,9,10
5,10,2
5,21,3
5,6,9
6,10,7
6,8,4
6,7,7
7,12,9
7,28,9
7,13,6
7,16,3
8,14,6
8,10,3
8,21,6
8,18,6
9,27,2
10,19,9
11,17,7
11,18,1
11,16,4
11,28,5
12,17,2
13,27,8
13,20,10
14,28,10
14,22,8
15,20,7
15,29,3
15,19,4
15,22,4
16,22,9
16,23,7
16,21,7
17,25,7
18,23,4
18,22,2
18,21,5
19,28,4
19,25,3
19,29,6
20,21,7
20,29,4
21,22,3
21,27,8
22,23,1
22,27,5
22,26,9
23,24,4
24,26,10
24,27,3
24,25,7
24,29,3
25,29,10
26,27,3
26,29,7
26,28,8
27,29,10
27,28,3
28,29,3
