src,dst,comm
0,47,3
0,32,5
1,22,7
2,18,4
2,29,8
3,49,5
4,41,3
5,19,1
5,25,1
6,8,1
6,24,8
6,39,3
7,13,4
7,20,2
8,36,3
8,29,10
9,34,10
10,23,4
10,11,9
10,32,10
11,26,6
11,12,3
11,42,1
11,40,9
12,34,4
12,25,6
12,19,3
13,25,1
13,18,1
13,21,7
14,29,9
14,25,5
14,22,4
15,24,3
16,35,1
16,29,8
16,45,2
17,32,1
18,32,4
18,23,4
18,45,3
19,48,5
19,38,4
19,30,4
20,42,6
20,28,8
20,46,9
20,38,4
21,43,5
21,41,6
22,30,10
22,41,2
22,40,10
23,29,9
23,30,1
23,24,7
23,34,2
24,44,1
24,40,2
24,43,7
25,44,6
25,43,2
25,35,6
26,32,7
26,35,7
26,29,7
26,40,4
27,28,9
27,45,10
28,38,6
28,47,8
28,29,9
29,32,1
29,48,1
30,39,9
30,38,4
30,43,1
30,31,5
31,40,6
32,35,4
33,35,1
34,41,1
34,40,3
34,39,7
35,37,1
35,39,7
35,48,10
36,46,9
36,49,8
37,38,10
38,39,3
39,45,4
39,46,9
39,43,3
39,47,5
40,45,10
40,42,7
40,48,4
40,46,5
41,48,1
42,46,1
43,48,1
43,49,7
44,46,4
45,46,4
45,48,3
45,47,4
45,49,2
46,47,3
46,49,1
46,48,9
47,48,5
47,49,6
48,49,6
