task,cost
0,13.74
1,33.75
2,28.0
3,11.93
4,16.97
5,15.59
6,48.37
7,17.1
8,41.1
9,43.48
10,40.75
11,23.55
12,39.0
13,9.76
14,28.05
15,45.48
16,36.71
17,21.5
18,52.66
19,34.38
20,33.75
21,37.26
22,46.33
23,43.69
24,22.5
25,23.71
26,37.71
27,56.15
28,19.1
29,17.96
30,17.94
31,12.41
32,25.56
33,37.8
34,50.69
35,23.85
36,15.71
37,15.2
38,55.39
39,23.86
40,22.23
41,24.33
42,33.92
43,28.2
44,10.5
45,47.21
46,28.82
47,13.9
48,42.28
49,27.91
50,11.03
51,18.38
52,35.93
53,21.55
54,53.25
55,32.14
56,56.91
57,44.26
58,41.25
59,21.11
60,36.42
61,30.8
62,23.37
63,37.84
64,16.46
65,36.47
66,36.21
67,29.33
68,23.62
69,52.06
70,13.1
71,38.49
72,34.23
73,30.66
74,8.47
75,37.35
76,24.52
77,59.27
78,28.56
79,21.02
80,12.33
81,17.43
82,33.64
83,42.78
84,21.45
85,36.87
86,13.52
87,26.06
88,40.95
89,42.95
