task,cost
0,53.99
1,24.89
2,35.19
3,49.06
4,38.46
5,14.91
6,37.44
7,31.29
8,19.64
9,13.4
10,42.89
11,26.44
12,14.88
13,41.37
14,46.88
15,24.79
16,26.86
17,42.15
18,39.06
19,32.56
20,20.53
21,42.43
22,16.14
23,46.03
24,29.54
25,38.97
26,30.39
27,33.36
28,30.03
29,28.4
30,17.14
31,14.05
32,39.42
33,35.02
34,35.79
35,24.22
36,54.44
37,15.0
38,41.29
39,30.69
40,10.5
41,23.83
42,24.66
43,38.14
44,39.16
45,33.7
46,23.75
47,16.45
48,24.54
49,34.42
50,41.89
51,45.98
52,11.46
53,26.66
54,56.47
55,38.24
56,54.75
57,12.43
58,27.77
59,29.77
60,35.53
61,37.49
62,42.71
63,38.01
64,54.94
65,12.02
66,26.35
67,38.96
68,17.44
69,23.94
70,29.89
71,22.28
72,28.7
73,54.38
74,10.99
75,30.56
76,25.7
77,32.96
78,22.78
79,45.57
