task,cost
0,18.66
1,16.56
2,11.53
3,30.47
4,27.09
5,14.15
6,22.29
7,32.18
8,17.68
9,16.27
10,24.73
11,21.98
12,20.72
13,34.62
14,50.44
15,22.02
16,31.91
17,22.52
18,41.09
19,47.98
20,43.69
21,45.11
22,18.25
23,60.36
24,30.38
25,19.81
26,31.05
27,27.34
28,40.9
29,24.94
30,11.92
31,28.05
32,23.48
33,12.39
34,49.04
35,49.61
36,30.36
37,23.39
38,27.32
39,26.84
40,28.44
41,44.0
42,19.39
43,28.92
44,27.35
45,26.3
46,20.95
47,31.33
48,40.4
49,41.35
50,49.51
51,15.74
52,27.87
53,10.63
54,31.46
55,15.7
56,33.96
57,11.61
58,22.84
59,45.71
