task,cost
0,28.99
1,27.98
2,47.12
3,46.02
4,24.25
5,10.72
6,31.57
7,20.52
8,28.29
9,28.52
10,54.98
11,39.47
12,33.77
13,30.08
14,8.91
15,51.17
16,40.02
17,47.33
18,45.95
19,34.56
20,42.85
21,58.34
22,13.59
23,14.8
24,26.1
25,13.77
26,50.51
27,28.31
28,9.31
29,14.89
30,31.29
31,14.85
32,21.76
33,28.91
34,8.78
35,16.0
36,10.39
37,35.32
38,29.64
39,25.42
40,15.16
41,40.72
42,29.86
43,50.62
44,33.27
45,50.39
46,22.6
47,39.65
48,39.58
49,25.87
50,49.56
51,36.07
52,29.04
53,50.89
54,47.0
55,17.65
56,15.83
57,43.94
58,27.55
59,39.68
