src,dst,comm
0,1,2
0,20,1
0,4,8
1,35,4
1,21,8
2,17,1
2,23,6
3,21,3
3,29,6
3,10,3
3,36,3
4,31,3
4,14,3
4,16,4
4,8,3
5,14,8
5,8,5
5,10,4
6,29,5
6,20,6
6,23,9
6,17,3
7,17,2
8,38,9
8,12,7
9,37,1
9,29,7
10,17,4
11,14,3
11,29,10
11,39,4
11,22,6
12,14,7
12,15,7
12,23,10
12,25,10
13,38,4
13,24,8
13,37,4
14,31,8
14,39,1
14,34,5
15,36,10
15,29,10
15,37,5
16,21,9
17,25,1
17,23,7
18,37,5
18,27,4
19,25,9
19,27,3
19,30,4
20,21,9
20,35,9
20,23,4
21,25,2
21,24,3
21,30,8
22,28,9
22,33,7
22,34,5
23,38,10
23,28,2
23,24,4
23,26,5
24,35,2
24,26,6
24,29,4
24,31,10
25,31,10
25,28,5
25,35,3
26,31,7
26,27,2
26,33,5
27,37,1
27,29,2
27,38,7
27,28,2
28,31,6
29,36,1
29,33,3
29,34,4
29,37,7
30,38,4
30,39,4
31,34,2
32,37,7
32,38,1
32,35,3
33,35,2
33,37,3
33,34,3
34,37,10
34,39,1
35,37,8
35,36,7
36,37,1
36,38,9
37,39,3
38,39,8
