task,cost
0,15.12
1,49.08
2,23.79
3,29.73
4,36.49
5,15.2
6,17.16
7,22.69
8,40.73
9,26.14
10,13.44
11,55.63
12,48.93
13,10.82
14,30.69
15,59.77
16,41.59
17,37.18
18,34.5
19,20.53
20,57.39
21,18.47
22,45.81
23,35.68
24,31.98
25,42.61
26,45.29
27,54.43
28,51.47
29,24.06
30,9.87
31,28.07
32,11.97
33,23.08
34,18.39
35,32.49
36,17.14
37,35.5
38,15.8
39,36.04
40,9.49
41,40.44
42,13.47
43,35.86
44,51.46
45,13.38
46,41.5
47,16.74
48,42.52
49,8.27
50,48.36
51,21.22
52,27.65
53,34.66
54,23.23
55,37.3
56,26.32
57,22.86
58,39.78
59,26.82
60,31.04
61,32.99
62,32.79
63,45.25
64,42.29
65,30.12
66,22.25
67,49.05
68,13.57
69,40.53
70,17.91
71,49.16
72,14.24
73,31.66
74,47.94
75,12.33
76,9.29
77,34.05
78,24.49
79,35.22
80,27.17
81,20.86
82,15.83
83,19.11
84,26.11
85,12.96
86,32.15
87,13.5
88,42.22
89,44.16
