task,cost
0,37.05
1,37.19
2,24.99
3,32.94
4,27.81
5,30.25
6,39.71
7,28.8
8,26.18
9,38.7
10,14.78
11,35.39
12,15.59
13,51.04
14,19.59
15,19.58
16,29.46
17,36.61
18,44.27
19,41.23
20,35.54
21,60.59
22,32.31
23,21.59
24,13.68
25,53.64
26,28.5
27,32.82
28,23.2
29,27.51
30,35.32
31,46.47
32,14.86
33,37.74
34,45.95
35,27.64
36,55.62
37,21.89
38,12.14
39,30.59
40,50.02
41,27.05
42,20.7
43,36.96
44,30.53
45,15.5
46,52.93
47,22.53
48,22.32
49,35.37
50,25.02
51,24.52
52,26.23
53,38.22
54,51.72
55,42.8
56,19.38
57,37.59
58,27.79
59,52.72
60,8.5
61,35.59
62,27.47
63,44.18
64,15.2
65,15.09
66,22.71
67,39.45
68,47.81
69,23.97
70,38.4
71,49.92
72,20.36
73,14.38
74,27.78
75,28.21
76,39.2
77,26.2
78,46.85
79,52.28
