task,cost
0,14.17
1,11.7
2,20.18
3,38.95
4,32.1
5,25.28
6,18.37
7,44.04
8,50.68
9,20.22
10,12.43
11,49.49
12,27.48
13,24.64
14,27.11
15,28.05
16,19.58
17,20.42
18,30.94
19,37.34
20,9.72
21,41.25
22,43.02
23,12.58
24,18.67
25,56.06
26,11.14
27,26.62
28,45.94
29,50.33
30,17.99
31,44.4
32,23.51
33,46.66
34,28.56
35,53.28
36,41.98
37,29.69
38,23.47
39,17.76
40,32.89
41,54.64
42,40.55
43,34.13
44,11.36
45,11.72
46,21.94
47,29.01
48,36.69
49,37.04
50,33.18
51,18.36
52,36.12
53,43.78
54,29.97
55,32.84
56,56.41
57,30.27
58,44.98
59,9.68
60,15.06
61,36.48
62,18.19
63,18.72
64,52.5
65,13.78
66,41.57
67,15.88
68,45.56
69,30.66
