task,cost
0,54.85
1,29.78
2,35.34
3,31.09
4,17.39
5,32.18
6,12.34
7,30.46
8,26.66
9,14.01
10,32.61
11,14.85
12,15.26
13,21.67
14,27.31
15,24.56
16,10.4
17,39.19
18,50.37
19,40.09
20,14.44
21,43.26
22,32.06
23,29.41
24,44.88
25,15.38
26,33.67
27,14.75
28,35.01
29,43.68
30,44.38
31,30.68
32,34.39
33,33.92
34,32.19
35,40.33
36,38.0
37,23.83
38,47.61
39,22.63
40,16.0
41,42.74
42,9.42
43,33.72
44,12.31
45,13.79
46,51.65
47,30.74
48,23.88
49,24.71
50,38.76
51,31.12
52,40.36
53,18.77
54,31.79
55,15.95
56,36.5
57,18.62
58,11.92
59,27.3
60,35.56
61,23.79
62,23.73
63,32.64
64,20.54
65,17.15
66,25.05
67,29.15
68,14.69
69,29.65
