src,dst,comm
0,18,5
0,12,3
0,47,6
0,59,8
1,37,4
1,40,8
1,72,7
1,66,8
2,42,9
2,74,8
2,62,2
2,51,5
3,69,1
3,41,6
3,67,3
4,32,1
4,42,9
4,66,3
5,19,8
6,43,10
6,37,7
6,17,6
7,45,8
7,29,7
8,77,6
8,71,3
8,76,8
9,37,7
9,54,5
9,79,5
9,18,3
10,38,6
10,26,1
11,14,9
12,74,5
13,56,2
14,59,9
14,32,8
14,17,6
15,75,2
16,77,10
16,76,2
16,43,7
16,62,2
17,47,7
18,48,7
18,53,10
19,22,7
19,75,7
20,69,9
20,79,10
20,71,9
21,63,4
21,47,7
22,67,8
22,39,3
23,71,10
23,76,6
24,46,3
25,58,7
26,59,5
27,68,10
27,51,4
27,34,1
28,34,6
29,49,2
29,50,6
29,52,3
29,31,4
30,41,3
31,75,3
31,43,1
32,58,3
32,53,1
33,50,7
33,58,7
34,47,8
35,66,1
35,55,1
35,41,3
35,53,8
36,79,3
36,71,7
36,66,2
37,56,5
37,75,8
38,71,7
38,58,8
38,55,8
39,60,2
39,63,6
39,66,3
39,56,1
40,47,9
40,66,5
41,47,4
41,70,8
42,70,1
42,72,4
42,47,7
43,55,3
43,62,8
44,63,5
44,55,9
44,65,2
44,47,1
45,67,8
45,56,3
45,60,9
45,59,8
46,74,6
47,74,7
48,64,5
49,69,1
49,79,1
50,60,7
50,69,6
50,51,2
50,63,2
51,73,4
51,75,2
51,59,10
52,64,4
52,53,10
53,65,4
53,63,9
54,74,4
54,73,4
54,79,10
54,58,1
55,67,6
55,57,7
55,56,1
56,62,3
56,74,8
56,64,3
57,61,7
57,72,10
58,75,2
58,70,9
58,60,6
59,62,4
59,67,1
59,68,6
59,60,2
60,64,4
60,71,4
60,63,8
61,69,6
61,63,8
62,74,1
62,77,9
63,67,9
64,76,9
64,65,7
65,78,7
65,67,3
65,75,4
65,69,2
66,75,10
66,74,5
66,77,4
67,69,3
67,68,9
67,70,3
68,72,2
69,79,9
69,70,7
70,78,3
70,75,1
70,73,7
71,75,9
71,72,6
71,76,9
71,74,6
72,76,7
72,79,7
72,73,6
72,77,4
73,77,7
74,77,10
74,78,1
74,75,8
75,76,4
75,78,10
75,79,4
75,77,9
76,79,1
77,79,9
77,78,7
78,79,6
