task,cost
0,42.46
1,34.68
2,45.78
3,9.33
4,34.8
5,31.16
6,18.75
7,14.66
8,14.72
9,35.61
10,45.83
11,19.44
12,34.81
13,44.83
14,28.01
15,19.93
16,9.17
17,10.68
18,34.16
19,13.53
20,28.1
21,36.26
22,20.92
23,35.55
24,35.69
25,29.19
26,28.97
27,27.3
28,21.37
29,36.04
30,23.81
31,35.81
32,41.51
33,14.69
34,28.75
35,34.32
36,35.66
37,21.05
38,21.87
39,18.37
40,23.28
41,12.55
42,27.6
43,47.34
44,26.22
45,52.22
46,10.78
47,43.72
48,18.55
49,16.66
50,19.89
51,33.51
52,14.36
53,43.06
54,21.02
55,18.16
56,12.66
57,35.43
58,26.09
59,43.62
60,15.48
61,28.08
62,23.76
63,46.9
64,39.48
65,40.14
66,41.61
67,27.55
68,10.95
69,51.83
70,44.16
71,27.08
72,40.57
73,24.88
74,26.15
75,35.36
76,15.14
77,36.95
78,13.67
79,14.79
