task,cost
0,32.42
1,31.28
2,15.51
3,15.1
4,27.8
5,36.86
6,28.58
7,23.69
8,16.15
9,16.98
10,56.9
11,24.53
12,33.69
13,21.58
14,41.77
15,28.24
16,43.91
17,45.97
18,26.41
19,14.78
20,10.3
21,21.83
22,12.27
23,19.69
24,10.03
25,13.08
26,35.35
27,38.81
28,17.18
29,30.51
30,36.18
31,21.72
32,14.9
33,31.42
34,13.87
35,11.4
36,29.0
37,10.6
38,35.49
39,52.41
40,39.37
41,37.95
42,8.26
43,15.87
44,29.57
45,31.06
46,38.15
47,23.24
48,31.08
49,13.99
50,50.11
51,33.77
52,24.6
53,39.83
54,16.44
55,45.21
56,22.62
57,23.01
58,31.47
59,62.18
60,20.65
61,48.98
62,32.92
63,36.75
64,29.76
65,41.34
66,34.38
67,12.16
68,47.28
69,42.94
70,20.02
71,44.45
72,50.43
73,22.58
74,34.82
75,17.28
76,21.55
77,45.95
78,50.83
79,19.9
