task,cost
0,17.79
1,9.33
2,26.97
3,33.17
4,55.38
5,52.95
6,25.17
7,16.7
8,32.15
9,14.08
10,21.54
11,37.06
12,35.44
13,21.18
14,36.21
15,27.84
16,34.41
17,29.77
18,41.53
19,10.28
20,40.12
21,36.68
22,39.47
23,47.06
24,44.89
25,44.84
26,30.15
27,49.74
28,41.61
29,16.94
30,11.91
31,32.16
32,42.2
33,39.55
34,38.43
35,26.26
36,47.79
37,23.13
38,40.21
39,38.0
40,55.83
41,14.08
42,22.41
43,37.23
44,52.11
45,33.1
46,45.09
47,38.8
48,22.27
49,10.4
50,53.3
51,34.53
52,36.39
53,37.92
54,13.23
55,26.99
56,29.42
57,9.67
58,43.08
59,41.86
60,16.16
61,16.5
62,45.76
63,50.51
64,13.56
65,43.83
66,18.38
67,21.29
68,43.84
69,52.34
