task,cost
0,40.62
1,44.59
2,46.09
3,21.12
4,61.72
5,49.62
6,16.35
7,48.42
8,35.84
9,25.58
10,35.58
11,19.62
12,50.87
13,31.61
14,53.75
15,10.84
16,40.15
17,12.05
18,40.88
19,50.9
20,40.2
21,32.87
22,25.34
23,12.34
24,12.07
25,31.54
26,33.83
27,23.81
28,36.17
29,27.19
30,46.14
31,15.63
32,40.3
33,8.59
34,18.9
35,13.73
36,16.69
37,15.36
38,15.8
39,31.18
40,43.82
41,20.21
42,45.33
43,23.07
44,15.01
45,16.18
46,12.75
47,39.61
48,23.37
49,33.19
50,12.29
51,46.26
52,20.24
53,30.89
54,24.16
55,59.51
56,29.45
57,41.11
58,18.12
59,33.02
