src,dst,comm
0,45,2
0,67,7
0,24,1
1,23,4
2,26,5
3,49,9
3,58,2
3,11,2
4,11,8
4,14,10
5,62,6
5,66,7
5,55,10
5,18,4
6,28,3
6,63,7
6,36,7
7,42,1
7,31,5
8,11,8
9,57,1
10,67,3
10,60,3
10,40,6
11,33,5
11,40,1
12,47,5
12,41,7
13,43,1
13,36,8
13,67,9
13,45,5
14,45,7
14,39,4
14,16,5
15,26,8
15,34,8
16,51,5
16,24,7
16,56,8
16,18,1
17,65,7
17,57,2
18,25,6
18,30,4
18,27,10
19,57,3
19,20,2
20,63,6
21,49,7
21,55,9
21,22,9
21,43,8
22,66,2
22,44,8
22,39,6
23,60,5
23,45,10
24,35,5
24,39,7
25,49,10
25,48,6
25,31,10
25,30,2
26,59,4
26,49,2
26,63,6
27,59,2
27,35,3
27,49,1
27,41,5
28,51,5
28,33,5
28,58,1
28,66,2
29,32,10
29,40,6
29,66,7
30,32,10
30,67,5
30,59,1
30,33,8
31,46,8
31,68,7
31,57,7
31,58,4
32,66,1
32,37,4
32,35,10
33,34,7
34,66,6
34,41,1
34,68,1
35,37,8
35,36,6
35,62,7
35,45,3
36,40,4
37,44,6
38,40,9
38,62,5
39,60,8
40,60,7
40,44,2
40,68,1
40,67,4
41,66,2
41,56,7
41,42,8
41,48,4
42,60,5
42,64,3
42,63,7
43,47,8
43,56,6
43,49,3
43,63,10
44,69,2
44,67,8
44,66,1
45,65,10
46,66,9
46,53,9
47,68,2
47,49,10
47,55,8
47,66,2
48,52,8
48,62,5
49,55,3
49,68,8
50,61,3
50,68,2
50,54,7
50,67,6
51,57,10
51,64,2
51,53,6
51,67,8
52,62,9
53,68,9
53,56,5
53,55,10
54,62,6
54,65,6
54,60,5
54,55,5
55,59,6
55,64,3
55,58,1
55,69,4
56,65,4
57,64,9
57,68,10
57,58,9
57,65,1
58,60,2
58,61,4
58,64,4
59,62,4
59,63,10
59,69,4
60,69,8
60,67,3
61,64,10
61,62,1
62,68,8
62,67,9
62,69,8
62,64,10
63,65,4
63,64,1
64,67,1
64,68,5
64,66,10
65,67,3
65,66,1
65,68,2
66,67,9
66,68,4
66,69,10
67,69,4
67,68,6
68,69,2
