src,dst,comm
0,15,5
0,27,1
1,16,5
1,58,8
2,59,2
2,41,1
3,53,9
4,24,1
4,47,7
5,39,9
6,31,5
6,52,4
7,36,4
7,28,10
7,18,6
8,16,9
8,55,2
9,47,1
9,51,4
9,53,6
9,42,8
10,52,8
10,33,4
11,45,7
12,49,7
12,46,8
13,41,1
13,32,1
13,24,6
14,25,7
14,54,6
14,19,10
14,43,9
15,42,10
15,53,5
15,55,1
16,53,5
17,52,5
17,35,2
17,38,4
17,51,5
18,51,9
18,41,7
18,36,2
18,37,2
19,28,5
19,30,10
20,53,6
20,24,9
20,36,1
21,35,8
21,30,6
21,55,10
22,45,10
22,48,1
23,55,10
24,41,7
24,56,1
25,51,7
25,48,7
26,37,3
26,34,7
27,32,6
27,39,3
28,50,7
28,35,1
28,58,10
28,37,10
29,50,2
29,51,1
29,47,7
29,40,8
30,41,9
30,53,1
30,56,2
31,56,1
31,57,8
32,54,6
32,58,8
32,45,5
33,37,10
33,51,1
33,59,2
33,46,5
34,37,3
34,41,9
34,47,8
35,37,2
35,49,3
35,57,7
36,58,10
36,46,6
36,57,10
36,48,3
37,57,9
37,45,8
37,44,5
38,47,3
38,51,9
39,55,5
40,43,4
40,48,8
41,50,2
41,51,5
41,43,9
41,58,7
42,53,5
42,47,7
43,47,2
43,45,5
44,52,7
44,55,6
45,59,3
46,51,8
46,49,4
47,57,10
47,51,4
47,53,10
47,52,8
48,51,3
48,50,3
48,58,5
48,59,4
49,59,8
50,56,9
50,53,6
50,54,10
50,59,4
51,59,10
51,56,1
52,55,1
52,57,8
52,58,8
53,57,5
54,59,2
54,55,4
54,58,10
55,56,5
56,59,6
56,57,5
56,58,2
57,58,4
57,59,1
58,59,4
