task,cost
0,22.61
1,54.27
2,34.01
3,15.58
4,23.35
5,49.37
6,42.11
7,32.53
8,30.45
9,49.25
10,28.61
11,27.62
12,10.29
13,38.32
14,21.35
15,40.8
16,14.04
17,48.34
18,22.71
19,32.92
20,43.41
21,40.27
22,54.25
23,35.2
24,37.7
25,20.73
26,33.68
27,26.51
28,11.82
29,41.76
30,13.73
31,45.67
32,17.91
33,42.56
34,27.65
35,56.59
36,49.62
37,24.77
38,35.45
39,41.89
40,43.95
41,33.27
42,35.03
43,11.36
44,10.54
45,8.69
46,39.59
47,43.26
48,26.27
49,33.0
50,25.37
51,37.38
52,27.91
53,60.16
54,43.03
55,26.15
56,44.04
57,39.62
58,13.88
59,13.8
60,19.93
61,23.69
62,32.49
63,37.84
64,37.63
65,30.08
66,24.29
67,21.58
68,49.76
69,31.08
