src,dst,comm
0,15,7
0,68,8
0,32,10
0,76,2
1,14,6
1,64,8
2,40,9
2,78,2
2,23,2
3,56,2
3,26,1
3,60,4
4,62,8
5,47,4
5,24,1
5,67,6
5,56,2
6,38,5
6,37,2
7,35,10
7,37,10
7,46,5
8,34,9
8,24,6
8,27,6
9,28,1
9,12,6
9,63,3
9,17,3
10,78,1
10,13,8
10,66,6
11,71,9
11,39,8
11,76,6
11,36,5
12,20,5
13,73,7
14,43,10
14,61,2
15,64,4
15,35,9
16,61,1
16,48,1
16,23,3
16,58,4
17,22,5
18,57,10
18,43,3
19,39,7
19,58,8
19,24,10
19,30,3
20,68,8
20,40,1
20,78,8
21,55,8
22,79,7
22,27,5
22,51,3
22,52,3
23,71,4
23,38,10
23,35,3
24,64,2
24,67,3
24,50,1
25,32,9
25,43,4
26,75,9
26,46,3
26,61,1
26,38,7
27,67,10
28,39,1
29,37,3
29,72,3
29,64,3
30,68,8
30,70,1
30,44,3
30,33,7
31,78,5
31,47,3
31,41,8
32,63,4
32,40,2
32,78,7
33,67,10
33,41,4
33,57,2
34,65,10
34,75,7
35,53,4
35,65,10
36,64,8
36,39,2
36,46,9
37,47,4
37,59,1
37,56,2
37,64,2
38,47,7
39,61,6
39,72,8
39,43,9
39,45,10
40,57,6
40,66,8
41,62,7
41,48,9
42,79,4
42,76,3
42,57,5
42,64,8
43,67,5
43,72,8
43,60,1
44,69,7
44,47,10
44,49,1
44,78,1
45,69,3
46,56,4
46,63,6
46,57,5
47,64,2
47,72,1
47,59,8
47,56,3
48,61,9
49,75,4
49,55,7
49,51,1
49,70,6
50,61,2
50,66,10
50,77,4
50,57,8
51,70,1
51,56,3
51,65,10
52,67,9
52,73,5
52,71,2
52,79,9
53,68,7
53,72,5
53,62,3
53,77,4
54,68,5
55,67,7
55,74,1
55,60,8
55,58,1
56,61,2
56,74,9
56,79,5
56,57,8
57,69,10
57,66,8
58,74,4
58,59,6
58,79,10
59,69,2
60,68,6
60,66,6
60,78,4
60,63,4
61,75,9
61,68,6
62,76,4
62,71,7
63,76,1
63,64,10
63,73,10
64,72,4
65,79,6
66,68,6
67,71,2
67,77,8
67,70,2
68,76,3
68,77,1
68,71,7
68,73,4
69,72,2
69,70,6
69,75,3
69,74,7
70,72,5
70,78,6
70,76,6
70,73,3
71,72,2
71,75,3
71,77,7
71,76,8
72,78,4
72,73,7
72,79,2
72,74,2
73,78,1
74,75,9
74,77,4
74,79,6
74,76,7
75,77,1
75,79,4
75,78,1
75,76,10
76,77,6
77,78,8
77,79,7
78,79,2
