task,cost
0,38.14
1,12.87
2,50.9
3,46.75
4,46.64
5,45.62
6,23.04
7,50.71
8,35.48
9,20.42
10,8.52
11,18.11
12,49.02
13,31.53
14,40.1
15,49.27
16,14.74
17,51.02
18,37.02
19,25.0
20,20.14
21,35.41
22,25.41
23,41.63
24,11.04
25,13.74
26,33.4
27,13.41
28,38.44
29,33.63
30,25.18
31,10.43
32,17.88
33,29.94
34,36.62
35,28.77
36,19.99
37,37.83
38,12.81
39,47.89
40,9.08
41,31.85
42,47.08
43,39.96
44,12.36
45,19.96
46,26.63
47,52.27
48,41.7
49,12.39
50,26.49
51,22.25
52,39.84
53,21.6
54,37.64
55,42.47
56,27.05
57,50.61
58,45.16
59,21.97
60,26.54
61,40.82
62,48.35
63,26.9
64,11.06
65,16.38
66,14.16
67,39.38
68,39.41
69,34.9
