src,dst,comm
0,39,10
1,7,10
1,25,4
1,50,5
2,25,10
2,30,8
3,21,3
4,21,5
4,55,7
4,8,4
4,13,4
5,37,8
5,41,4
5,53,6
6,38,6
6,40,10
6,19,2
7,36,10
8,30,7
9,22,8
9,21,3
9,19,8
10,29,5
11,25,1
11,17,3
11,22,7
12,58,5
13,56,2
13,38,10
14,46,2
14,29,4
15,35,1
15,48,9
16,50,10
16,20,10
16,34,4
16,22,9
17,49,4
18,23,1
18,53,7
18,33,4
19,49,8
19,48,8
19,37,6
19,52,8
20,44,9
20,26,2
20,46,7
21,45,10
21,29,5
21,41,7
22,29,6
22,46,6
22,50,6
22,57,7
23,43,8
23,30,3
23,40,3
23,48,3
24,47,7
25,39,1
25,59,2
26,32,4
27,56,9
28,55,3
28,44,2
28,48,4
28,47,2
29,39,3
29,35,6
30,54,3
31,52,5
32,40,4
32,52,9
33,54,10
33,46,7
33,52,6
33,42,10
34,56,7
34,42,3
34,39,9
35,41,1
35,38,3
35,50,7
35,56,4
36,41,5
36,57,3
36,37,9
37,59,1
37,40,8
38,41,7
38,43,2
39,54,2
40,50,3
40,57,3
41,56,1
41,52,7
41,45,6
41,42,6
42,45,5
43,47,1
44,52,6
44,46,4
44,56,2
44,57,9
45,52,9
45,59,9
46,50,2
47,49,4
47,48,4
48,55,9
48,58,3
48,51,7
48,52,10
49,56,2
49,54,6
49,55,4
49,50,3
50,54,9
50,55,6
51,56,7
51,55,8
52,55,9
52,59,7
52,58,8
52,56,4
53,54,6
53,55,6
53,58,1
54,56,6
54,59,9
55,57,5
55,56,4
55,58,6
55,59,8
56,57,6
57,58,2
57,59,9
58,59,2
