task,cost
0,23.63
1,49.6
2,34.88
3,35.56
4,24.23
5,58.8
6,37.7
7,54.21
8,57.86
9,41.62
10,56.74
11,18.95
12,36.04
13,14.22
14,45.23
15,36.43
16,15.31
17,17.59
18,12.66
19,33.24
20,26.76
21,54.5
22,37.76
23,22.97
24,15.77
25,35.62
26,43.19
27,17.95
28,42.4
29,42.9
30,26.16
31,24.11
32,10.22
33,13.5
34,40.55
35,17.63
36,18.51
37,23.23
38,36.81
39,15.98
40,49.45
41,24.85
42,24.06
43,19.14
44,22.15
45,25.68
46,24.13
47,37.21
48,16.46
49,22.05
50,28.74
51,30.21
52,46.92
53,17.5
54,26.23
55,15.71
56,16.49
57,28.19
58,29.51
59,34.5
