task,cost
0,38.38
1,40.21
2,42.05
3,44.64
4,22.33
5,29.35
6,16.89
7,52.81
8,37.0
9,30.58
10,21.42
11,19.71
12,22.68
13,39.59
14,34.53
15,31.18
16,28.69
17,39.01
18,25.92
19,12.84
20,11.59
21,35.84
22,9.74
23,15.74
24,13.39
25,15.74
26,28.04
27,36.14
28,22.7
29,12.89
30,21.47
31,19.92
32,11.4
33,41.12
34,46.21
35,18.39
36,19.45
37,36.39
38,10.56
39,45.1
40,22.56
41,54.15
42,40.99
43,35.66
44,30.69
45,41.02
46,40.35
47,27.9
48,12.4
49,17.54
50,29.99
51,25.17
52,10.0
53,30.5
54,37.63
55,11.06
56,31.23
57,18.68
58,55.05
59,34.9
60,33.62
61,23.95
62,49.25
63,50.98
64,30.96
65,12.34
66,38.0
67,17.21
68,38.12
69,39.49
70,10.49
71,21.17
72,36.79
73,46.13
74,50.3
75,56.03
76,42.65
77,34.15
78,25.04
79,39.44
80,13.37
81,12.6
82,45.27
83,49.37
84,32.18
85,15.15
86,52.61
87,16.82
88,23.1
89,21.31
