src,dst,comm
0,12,2
0,20,2
0,5,2
1,23,8
1,14,8
1,38,7
1,49,10
2,43,3
3,11,1
4,38,1
5,34,5
5,37,2
6,18,8
6,29,5
7,33,10
7,44,1
7,39,1
8,29,8
9,53,6
9,49,2
10,34,3
11,48,10
11,14,9
11,24,7
11,15,10
12,41,4
13,33,1
13,55,1
13,24,9
14,32,4
14,33,7
15,25,1
15,43,8
15,27,4
15,34,10
16,44,4
16,55,6
17,52,5
18,43,5
18,30,6
18,24,10
19,39,7
19,43,1
20,28,7
20,47,10
21,22,6
21,35,8
22,32,7
23,40,5
23,56,5
23,45,5
23,59,2
24,48,1
24,31,3
25,36,10
25,41,9
25,42,8
26,57,5
26,47,10
26,36,10
27,44,2
27,53,5
27,32,3
27,58,10
28,29,3
28,35,1
29,49,1
29,32,9
29,59,3
29,41,5
30,55,5
30,54,1
30,56,3
30,44,1
31,51,7
31,55,2
32,41,3
33,42,4
33,59,7
33,58,4
33,36,1
34,57,3
34,53,1
35,42,8
35,38,1
36,52,10
36,44,6
36,57,1
37,43,6
37,39,9
37,48,3
38,41,7
39,55,4
40,53,6
41,57,7
42,52,6
43,54,6
43,44,8
43,55,5
43,57,6
44,48,9
44,51,9
44,52,10
45,53,6
46,51,8
47,49,6
47,52,4
47,54,9
48,52,9
49,53,7
49,56,3
49,54,1
49,57,10
50,55,7
50,54,9
50,52,5
50,51,2
51,56,10
52,55,10
53,58,3
53,56,7
54,59,1
54,56,7
54,57,8
55,56,7
55,58,6
55,57,6
55,59,9
56,57,5
56,58,4
57,58,4
57,59,8
58,59,10
