task,cost
0,22.18
1,45.37
2,20.34
3,10.11
4,18.05
5,23.1
6,13.19
7,27.9
8,26.59
9,34.85
10,30.43
11,41.41
12,30.45
13,49.03
14,42.51
15,29.27
16,19.48
17,48.3
18,10.49
19,37.57
20,17.93
21,38.45
22,49.4
23,38.69
24,31.9
25,32.64
26,10.49
27,15.98
28,37.64
29,32.34
30,21.54
31,48.03
32,22.97
33,34.16
34,40.03
35,21.55
36,32.29
37,41.53
38,32.0
39,33.4
40,36.66
41,8.28
42,9.81
43,18.41
44,45.42
45,28.65
46,49.41
47,30.64
48,24.97
49,52.85
50,37.7
51,29.27
52,42.77
53,19.37
54,35.78
55,13.51
56,42.59
57,32.94
58,29.24
59,44.05
