task,cost
0,46.95
1,35.09
2,28.54
3,53.46
4,29.68
5,56.91
6,17.0
7,23.68
8,35.61
9,14.54
10,11.02
11,9.55
12,30.38
13,17.54
14,24.3
15,15.85
16,20.48
17,33.49
18,32.74
19,19.66
20,28.87
21,10.46
22,36.14
23,40.94
24,38.38
25,21.97
26,50.46
27,34.69
28,45.86
29,39.2
30,39.32
31,33.71
32,12.88
33,39.86
34,29.75
35,29.39
36,11.86
37,13.05
38,27.79
39,17.99
40,12.38
41,12.22
42,22.94
43,55.66
44,47.68
45,30.87
46,16.71
47,11.64
48,47.08
49,27.95
50,28.21
51,17.34
52,32.78
53,37.69
54,40.92
55,31.55
56,28.11
57,20.97
58,40.2
59,55.07
