task,cost
0,10.84
1,15.12
2,54.38
3,57.33
4,32.53
5,50.71
6,49.7
7,11.34
8,42.42
9,31.8
10,38.66
11,31.8
12,43.18
13,25.61
14,26.48
15,42.97
16,31.08
17,10.68
18,44.02
19,20.1
20,39.72
21,27.85
22,13.69
23,14.57
24,10.67
25,23.41
26,23.21
27,28.69
28,52.13
29,18.42
30,36.25
31,50.77
32,52.72
33,55.4
34,10.22
35,42.71
36,33.31
37,39.65
38,26.96
39,29.65
40,52.81
41,16.96
42,22.36
43,33.09
44,11.09
45,15.86
46,33.18
47,20.76
48,17.48
49,19.93
50,53.55
51,37.12
52,33.35
53,55.88
54,18.56
55,17.18
56,45.15
57,19.08
58,15.11
59,45.03
60,37.11
61,46.69
62,35.47
63,19.62
64,26.38
65,21.05
66,12.38
67,39.07
68,31.84
69,42.96
70,51.62
71,59.06
72,36.29
73,12.84
74,22.0
75,15.8
76,37.18
77,39.81
78,16.39
79,29.81
