src,dst,comm
0,47,6
0,79,6
1,40,6
2,13,7
3,55,10
3,69,4
3,63,3
4,82,10
5,75,2
5,84,8
5,58,3
6,62,9
6,47,5
6,40,5
6,63,4
7,68,4
7,50,3
7,35,8
7,72,8
8,47,6
8,60,3
8,30,8
8,87,10
9,44,2
9,66,2
10,23,4
10,66,2
10,32,9
10,46,8
11,83,3
11,89,10
12,61,3
13,15,1
14,72,7
15,86,4
16,40,8
17,28,9
17,89,5
17,68,6
17,64,5
18,34,1
18,51,8
18,24,2
18,55,4
19,38,9
20,77,6
20,53,9
20,22,4
21,65,10
21,51,2
22,34,8
22,63,9
22,76,2
22,75,4
23,57,7
23,26,3
23,54,6
24,42,5
24,51,9
25,53,7
25,38,1
25,60,7
26,68,6
26,52,7
26,87,10
27,47,7
28,55,10
28,29,1
28,82,4
29,86,8
29,76,2
29,55,4
30,85,2
31,89,9
31,46,10
32,56,6
33,46,8
34,38,10
34,49,6
35,51,2
35,85,8
36,75,4
36,39,3
36,82,6
36,58,6
37,76,9
37,57,4
37,52,4
38,77,3
38,48,6
38,84,1
38,87,4
39,89,8
39,64,3
39,62,6
39,41,5
40,89,3
40,67,8
41,84,6
41,67,8
41,46,5
42,70,7
43,81,5
43,57,3
43,61,4
44,89,5
45,52,1
45,83,9
46,75,5
47,58,1
47,69,2
48,71,3
48,84,4
49,89,7
49,72,6
49,63,4
49,71,5
50,75,9
50,73,2
50,76,10
51,85,7
51,70,5
52,64,6
52,62,2
52,88,2
53,87,1
53,77,2
54,76,2
54,64,10
54,82,4
54,69,10
55,81,1
56,63,6
57,63,5
57,65,4
57,89,8
57,67,2
58,79,1
58,74,3
59,61,4
59,76,10
59,81,4
59,69,1
60,78,9
60,87,10
60,89,9
60,86,2
61,86,8
61,64,1
61,63,4
62,88,4
62,89,1
62,80,3
63,69,4
63,89,10
64,81,2
65,78,4
65,75,6
65,71,8
66,82,6
66,86,6
66,76,2
66,80,8
67,79,8
68,82,9
68,75,1
68,69,1
68,77,5
69,77,6
69,82,7
70,88,3
71,74,10
71,77,6
72,88,1
72,73,6
72,76,3
72,87,8
73,74,2
74,75,6
74,87,5
75,89,6
76,85,5
77,85,9
77,82,3
77,78,3
78,88,5
78,85,3
78,81,6
78,86,8
79,80,6
79,86,2
80,83,1
81,84,9
81,87,10
81,89,6
81,83,8
82,89,8
82,85,6
82,86,6
82,83,6
83,85,3
83,86,4
83,88,3
83,89,6
84,89,5
85,89,8
85,86,1
85,87,7
85,88,3
86,89,7
86,87,9
86,88,2
87,88,7
87,89,3
88,89,5
