src,dst,comm
0,22,4
0,17,2
1,8,4
1,23,5
1,28,1
2,28,8
2,23,4
2,11,6
3,28,5
3,4,2
3,5,8
4,13,8
5,29,1
6,11,4
6,16,1
6,19,4
7,29,1
7,12,3
8,12,6
8,25,8
8,29,7
9,17,8
9,18,8
10,25,10
10,22,5
10,12,8
10,23,8
11,19,7
11,17,3
11,28,2
12,21,8
12,17,2
13,23,1
13,27,2
13,29,1
14,19,1
15,25,5
15,18,2
15,27,9
16,27,5
17,27,2
17,26,3
17,23,4
18,19,5
19,26,5
19,23,3
19,22,4
19,20,1
20,23,3
20,27,9
20,29,10
20,26,4
21,24,10
21,27,10
22,27,7
22,29,5
23,29,4
23,27,4
24,26,10
25,26,4
25,28,6
25,27,8
26,29,9
26,28,9
26,27,3
27,28,8
27,29,3
28,29,7
