task,cost
0,13.43
1,19.0
2,47.09
3,35.63
4,37.99
5,17.01
6,16.05
7,32.42
8,32.44
9,35.14
10,56.45
11,22.56
12,16.87
13,35.43
14,41.68
15,43.72
16,14.99
17,22.45
18,11.87
19,32.78
20,18.9
21,32.35
22,52.61
23,46.08
24,16.44
25,38.07
26,12.11
27,40.53
28,37.99
29,30.49
30,12.16
31,53.99
32,12.39
33,11.2
34,39.52
35,16.62
36,42.55
37,14.55
38,20.36
39,33.72
40,21.36
41,39.39
42,11.27
43,42.03
44,33.35
45,33.82
46,48.23
47,41.99
48,25.28
49,8.76
50,37.64
51,43.79
52,18.08
53,17.23
54,33.57
55,31.13
56,30.0
57,17.71
58,35.58
59,48.82
60,30.67
61,39.98
62,47.35
63,47.96
64,27.04
65,33.31
66,17.73
67,48.91
68,30.27
69,23.75
70,29.06
71,47.03
72,28.12
73,45.69
74,36.01
75,16.59
76,42.58
77,28.18
78,51.04
79,13.71
