task,cost
0,48.63
1,19.77
2,17.48
3,25.75
4,20.58
5,48.98
6,20.68
7,26.34
8,12.55
9,22.97
10,28.03
11,26.7
12,51.68
13,25.47
14,11.43
15,17.13
16,18.79
17,50.23
18,17.33
19,41.59
20,12.32
21,46.79
22,23.21
23,15.43
24,35.18
25,42.44
26,60.16
27,51.58
28,35.08
29,20.3
30,28.35
31,42.23
32,16.38
33,51.76
34,12.17
35,49.47
36,40.03
37,11.88
38,28.52
39,11.31
40,48.72
41,52.37
42,35.53
43,50.13
44,49.4
45,54.86
46,36.13
47,54.32
48,15.99
49,47.36
50,26.65
51,47.48
52,18.85
53,16.33
54,49.88
55,17.5
56,25.02
57,16.36
58,26.48
59,19.86
60,45.32
61,36.59
62,38.95
63,41.15
64,31.96
65,36.89
66,33.03
67,18.14
68,46.23
69,25.52
70,14.91
71,27.91
72,29.63
73,16.83
74,29.76
75,17.02
76,12.78
77,19.75
78,33.97
79,41.41
