task,cost
0,33.92
1,52.92
2,28.57
3,35.43
4,14.81
5,35.45
6,51.44
7,15.25
8,36.18
9,12.97
10,24.85
11,29.48
12,11.42
13,28.91
14,21.77
15,8.53
16,35.11
17,19.83
18,48.02
19,17.09
20,42.87
21,27.96
22,39.18
23,46.43
24,57.06
25,15.43
26,52.22
27,17.42
28,33.21
29,17.03
30,46.78
31,40.6
32,20.95
33,19.82
34,18.66
35,48.73
36,32.5
37,42.99
38,37.6
39,43.45
40,33.55
41,14.58
42,28.25
43,37.81
44,7.93
45,10.02
46,60.76
47,28.45
48,50.64
49,11.11
50,29.32
51,45.7
52,23.12
53,31.96
54,13.87
55,23.53
56,28.53
57,26.26
58,12.89
59,19.58
60,13.32
61,35.57
62,20.63
63,32.12
64,48.16
65,16.35
66,41.18
67,19.05
68,25.41
69,52.74
70,52.86
71,31.01
72,28.41
73,23.02
74,29.78
75,23.61
76,43.95
77,11.81
78,41.93
79,54.9
