src,dst,comm
0,46,5
0,25,3
0,26,5
1,9,10
1,7,8
1,49,7
2,20,8
3,24,7
3,5,5
3,34,9
3,31,9
4,30,5
4,32,8
4,36,1
4,19,10
5,11,2
5,14,5
6,34,7
6,30,9
6,18,3
7,25,2
7,46,3
7,44,10
7,17,9
8,21,7
9,20,5
10,48,7
10,12,8
10,44,10
11,19,3
11,47,9
11,22,9
12,28,9
12,15,2
12,17,4
12,47,7
13,35,2
13,28,8
13,26,7
13,33,10
14,17,1
14,15,8
14,48,9
15,31,10
16,34,9
16,39,2
16,49,6
17,20,4
17,30,9
17,43,6
18,44,3
18,34,9
18,20,3
19,49,10
19,44,1
20,26,8
20,46,8
21,40,7
22,37,1
22,30,3
22,27,8
23,47,1
23,35,8
23,48,5
24,28,9
24,47,4
24,33,8
25,40,8
26,45,5
26,40,5
26,39,3
26,34,9
27,32,7
27,36,4
27,44,9
27,41,9
28,39,8
29,37,2
29,46,8
30,46,4
30,33,6
30,31,8
30,37,1
31,48,10
31,41,3
31,33,9
31,34,6
32,38,7
32,40,7
32,44,10
32,33,9
33,43,8
33,38,9
34,40,2
34,36,10
34,38,7
34,44,2
35,49,3
36,39,6
37,45,6
38,43,7
39,45,10
39,48,3
40,44,9
41,44,7
41,47,9
41,45,4
41,49,4
42,43,4
43,47,10
43,48,5
43,44,1
44,47,8
45,46,8
46,48,7
46,47,5
47,48,8
47,49,4
48,49,2
