src,dst,comm
0,17,8
0,51,5
1,5,8
1,16,3
1,26,2
1,59,1
2,21,3
2,31,9
3,30,1
4,10,5
4,38,5
4,26,9
4,14,1
5,37,4
5,55,10
5,8,10
5,12,4
6,42,9
6,12,2
6,59,5
6,58,1
7,56,9
8,40,6
9,54,4
9,18,5
9,53,5
10,16,3
10,38,4
11,18,4
11,57,7
11,46,7
12,49,10
12,52,10
12,34,10
13,39,2
13,56,2
13,18,9
13,55,3
14,57,3
14,28,1
14,24,10
15,54,2
15,58,2
15,27,3
16,23,6
16,38,10
16,40,7
17,41,1
18,22,4
18,51,10
18,34,4
19,36,7
19,28,10
20,22,1
21,56,10
21,22,4
22,36,8
22,26,2
22,40,1
22,42,6
23,43,7
23,54,9
24,46,8
24,48,8
24,56,6
24,55,5
25,39,3
25,42,1
26,49,3
26,52,2
26,29,9
26,31,9
27,58,5
27,43,7
28,57,10
28,54,10
28,37,4
29,34,4
29,41,10
29,44,4
29,40,3
30,41,3
30,40,6
30,39,7
30,44,8
31,52,3
31,40,7
32,37,6
32,42,5
33,55,8
33,37,6
33,54,7
33,50,9
34,44,7
34,46,8
34,41,10
35,48,8
35,46,10
36,54,7
36,58,5
37,49,2
37,42,9
37,43,2
37,38,3
38,48,3
38,51,10
38,39,6
39,48,5
39,47,5
40,46,9
40,45,1
40,48,3
41,57,5
41,44,9
41,52,4
42,56,8
42,59,10
43,49,7
44,55,4
44,49,8
44,50,5
44,47,9
45,57,3
45,55,2
46,53,4
46,59,10
47,56,6
47,58,9
48,49,10
49,52,5
49,51,3
49,54,2
49,59,7
50,52,6
50,57,2
51,54,1
52,57,10
52,58,5
52,55,6
53,55,2
54,58,1
54,57,7
54,56,5
55,58,5
55,57,7
55,59,2
56,59,5
56,57,5
56,58,7
57,59,6
57,58,7
58,59,7
