task,cost
0,35.29
1,14.16
2,43.1
3,30.23
4,32.71
5,49.37
6,26.96
7,30.72
8,53.67
9,28.6
10,14.49
11,34.03
12,45.13
13,50.98
14,31.6
15,40.92
16,28.93
17,9.36
18,38.54
19,36.06
20,41.4
21,36.06
22,22.1
23,50.02
24,29.53
25,9.39
26,23.1
27,19.66
28,34.83
29,13.94
30,17.69
31,45.74
32,21.84
33,37.57
34,21.23
35,17.46
36,24.44
37,12.88
38,35.41
39,29.97
40,40.47
41,18.33
42,48.69
43,28.65
44,40.26
45,33.57
46,55.08
47,26.37
48,46.13
49,30.85
50,43.27
51,47.51
52,15.93
53,13.13
54,13.83
55,37.67
56,49.57
57,8.89
58,45.93
59,28.31
60,44.87
61,36.37
62,19.24
63,20.79
64,11.65
65,55.56
66,37.82
67,15.6
68,31.56
69,55.26
70,14.11
71,36.75
72,32.46
73,9.92
74,41.4
75,48.03
76,46.62
77,24.27
78,36.12
79,22.27
80,29.63
81,28.03
82,13.02
83,38.96
84,15.6
85,30.0
86,39.05
87,24.52
88,47.02
89,22.16
