task,cost
0,48.14
1,23.13
2,15.83
3,23.77
4,19.55
5,47.92
6,30.11
7,11.27
8,39.44
9,30.18
10,52.76
11,25.48
12,37.84
13,14.9
14,50.1
15,49.15
16,27.86
17,42.09
18,15.53
19,33.48
20,48.62
21,20.38
22,7.6
23,33.25
24,15.45
25,27.9
26,27.62
27,16.43
28,45.62
29,11.67
30,50.92
31,18.6
32,40.47
33,37.9
34,25.88
35,14.04
36,32.82
37,13.61
38,21.13
39,32.28
40,29.85
41,30.18
42,10.22
43,59.6
44,18.38
45,25.52
46,24.71
47,21.33
48,17.93
49,54.98
50,34.24
51,35.31
52,36.74
53,31.37
54,27.71
55,23.57
56,31.13
57,41.43
58,12.49
59,13.68
60,46.15
61,28.89
62,16.27
63,26.12
64,29.07
65,7.6
66,28.71
67,44.67
68,39.11
69,25.75
70,30.59
71,23.14
72,38.73
73,32.51
74,23.97
75,27.66
76,39.46
77,13.24
78,27.82
79,21.32
80,49.49
81,59.08
82,19.87
83,49.92
84,53.41
85,32.48
86,14.36
87,48.86
88,16.36
89,29.6
