task,cost
0,25.2
1,42.56
2,35.59
3,14.68
4,10.03
5,30.37
6,29.81
7,55.58
8,42.42
9,20.11
10,48.91
11,37.29
12,18.26
13,33.63
14,42.78
15,31.81
16,25.95
17,61.36
18,17.84
19,36.76
20,34.61
21,35.4
22,38.3
23,31.7
24,54.4
25,13.58
26,26.66
27,53.81
28,15.71
29,35.64
30,23.92
31,25.74
32,14.83
33,55.65
34,20.36
35,18.42
36,60.23
37,21.9
38,40.65
39,38.09
40,31.52
41,27.82
42,9.67
43,40.34
44,38.66
45,36.87
46,27.58
47,37.43
48,39.83
49,36.38
50,11.83
51,20.69
52,38.69
53,9.85
54,41.56
55,49.83
56,44.98
57,26.24
58,15.36
59,41.76
60,33.11
61,33.73
62,43.09
63,16.67
64,24.01
65,34.45
66,50.97
67,32.28
68,33.69
69,48.87
70,28.09
71,40.56
72,20.19
73,39.09
74,32.92
75,11.44
76,14.46
77,21.24
78,16.66
79,47.77
