task,cost
0,32.79
1,36.54
2,38.19
3,45.32
4,27.23
5,15.21
6,13.51
7,48.3
8,13.94
9,44.0
10,11.3
11,9.7
12,17.68
13,17.58
14,39.54
15,38.8
16,19.24
17,11.32
18,53.49
19,16.31
20,43.87
21,41.66
22,11.03
23,28.24
24,39.47
25,16.89
26,10.4
27,22.42
28,54.08
29,50.18
30,21.31
31,43.13
32,59.82
33,30.74
34,51.63
35,30.09
36,31.81
37,12.08
38,14.12
39,38.02
40,34.56
41,10.33
42,13.42
43,27.63
44,24.42
45,40.69
46,15.89
47,12.76
48,37.2
49,26.6
50,30.54
51,54.32
52,21.45
53,31.17
54,45.69
55,31.04
56,29.5
57,21.05
58,32.11
59,37.75
60,14.76
61,39.86
62,28.99
63,18.42
64,13.36
65,43.21
66,35.99
67,18.1
68,36.63
69,34.85
