task,cost
0,34.48
1,12.65
2,35.04
3,16.81
4,18.27
5,25.84
6,49.55
7,41.32
8,29.68
9,47.82
10,35.05
11,15.69
12,19.17
13,37.15
14,36.93
15,31.95
16,48.02
17,18.74
18,46.82
19,30.9
20,55.87
21,12.03
22,31.89
23,56.25
24,8.74
25,23.45
26,14.15
27,20.41
28,22.26
29,49.55
30,48.63
31,17.4
32,16.59
33,12.15
34,36.62
35,41.13
36,12.2
37,43.29
38,17.82
39,33.33
40,23.1
41,12.54
42,31.68
43,24.77
44,19.21
45,41.7
46,37.02
47,35.26
48,36.3
49,56.24
50,22.25
51,29.3
52,49.12
53,25.17
54,46.43
55,30.47
56,39.9
57,43.02
58,42.47
59,20.09
60,12.5
61,13.16
62,18.91
63,34.81
64,52.82
65,33.6
66,43.9
67,46.56
68,18.64
69,51.04
70,47.58
71,49.43
72,18.94
73,48.91
74,44.2
75,34.1
76,21.77
77,49.88
78,28.19
79,11.35
