src,dst,comm
0,28,9
0,25,5
0,13,2
1,58,3
1,27,2
1,24,1
1,12,8
2,47,9
2,70,10
3,28,5
3,67,9
3,26,10
3,9,1
4,11,3
4,23,6
4,26,4
4,71,9
5,68,3
5,16,5
5,63,8
5,38,10
6,32,1
7,77,1
8,18,10
8,24,1
8,65,6
9,25,7
9,28,4
9,38,5
10,31,6
11,25,5
12,66,9
13,79,4
13,17,7
13,38,5
13,40,8
14,15,4
14,34,1
15,48,3
15,20,6
15,64,2
15,36,10
16,50,4
16,67,6
17,42,8
17,18,6
17,26,2
18,34,8
19,37,5
19,21,5
19,41,7
20,39,1
20,70,5
21,35,8
21,40,5
21,65,8
22,27,6
22,49,3
22,32,7
22,63,1
23,46,8
24,54,8
24,42,8
24,45,5
25,41,9
25,46,7
26,35,5
26,44,1
26,38,5
27,67,2
27,71,9
27,42,3
28,68,4
28,64,10
28,45,9
29,46,4
29,74,9
29,48,2
29,56,10
30,39,5
30,56,1
30,73,2
30,47,10
31,50,6
32,62,8
33,76,5
33,39,1
33,53,1
33,51,3
34,49,7
34,56,3
35,68,9
36,45,8
36,57,9
37,77,7
38,65,7
39,63,8
39,68,7
39,41,9
40,45,3
40,62,5
41,53,2
41,44,4
41,57,9
42,48,2
43,74,2
44,59,3
44,52,5
44,48,10
45,64,8
46,70,2
46,68,9
46,51,1
47,62,1
47,58,3
47,74,4
47,55,10
48,58,7
48,51,1
49,53,6
49,78,5
49,55,8
49,52,5
50,76,7
50,62,2
50,71,7
50,74,6
51,74,7
51,70,10
51,52,3
52,74,3
53,68,4
53,67,9
53,69,3
53,65,9
54,72,3
55,64,7
55,70,2
56,65,1
56,59,8
56,60,5
56,72,2
57,64,2
58,77,9
58,68,10
58,72,10
59,79,4
59,74,5
59,70,9
60,72,4
61,66,4
61,75,6
61,70,9
61,74,5
62,67,3
63,73,2
63,69,8
63,76,7
64,65,3
65,66,10
65,70,1
65,68,3
65,75,3
66,74,1
67,71,9
67,79,8
67,78,3
67,76,7
68,71,4
68,75,4
68,69,4
68,76,3
69,75,1
69,77,6
69,73,1
69,78,5
70,73,2
70,78,6
71,72,6
71,75,1
72,76,4
72,77,4
72,75,10
73,76,10
73,77,7
73,78,8
74,75,7
75,76,6
75,77,1
75,79,6
76,79,9
77,79,8
78,79,7
