src,dst,comm
0,42,3
0,35,6
1,33,6
2,29,9
2,39,5
2,22,3
2,34,10
3,6,5
4,40,4
4,30,4
5,25,9
5,19,4
6,20,7
6,10,5
6,32,7
7,8,3
7,23,10
8,12,1
8,21,1
9,43,2
9,35,3
9,37,4
10,33,5
11,40,1
11,36,3
12,27,3
12,32,2
13,15,3
14,36,8
15,44,4
15,40,4
16,35,7
17,20,5
17,45,6
17,19,6
18,43,3
18,28,3
18,38,2
18,48,3
19,32,4
20,45,3
20,31,6
20,42,4
20,46,6
21,46,7
21,30,10
21,40,9
21,43,6
22,23,4
22,45,6
22,24,7
23,31,7
23,47,4
24,45,1
24,47,2
24,29,1
25,29,8
26,36,1
27,29,10
27,43,3
28,32,6
28,35,8
29,42,2
30,43,10
31,49,2
31,42,8
31,32,3
32,36,7
32,43,8
33,39,9
34,36,1
34,40,5
34,49,7
35,48,5
35,46,6
36,47,10
36,45,5
36,41,6
37,41,9
38,47,6
38,49,9
38,48,7
38,41,8
39,44,4
39,48,6
39,41,5
40,43,6
41,47,6
42,47,9
42,45,6
43,44,9
43,47,8
43,48,9
44,45,7
45,48,9
45,47,1
45,49,2
45,46,4
46,48,1
46,49,2
46,47,10
47,49,8
47,48,10
48,49,2
